ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1701523,MapQuest,201.0,2,2017-08-18 18:30:34,2017-08-18 19:14:56,35.623657,-97.620796,,,0.0,Accident on 150th St at MacArthur Blvd.,15098.0,N MacArthur Blvd,R,Oklahoma City,Oklahoma,OK,73142,US,US/Central,KPWA,2017-08-18 18:53:00,89.1,,59.0,29.9,10.0,SSW,13.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-498575,MapQuest,201.0,2,2017-07-17 16:35:24,2017-07-17 17:04:38,28.452640999999996,-80.979065,,,0.0,Left lane blocked due to accident on FL-528 Eastbound at Exit 31.,,State Road 520,R,Christmas,Orange,FL,32709,US,US/Eastern,KTIX,2017-07-17 16:47:00,91.4,,59.0,29.98,7.0,SE,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-189597,MapQuest,201.0,2,2016-10-20 07:03:31,2016-10-20 07:33:11,42.937271,-85.64651500000001,,,0.0,Accident on Oakdale St between Blaine Ave and Marshall Ave.,1432.0,Marshall Ave SE,L,Grand Rapids,Kent,MI,49507-2063,US,US/Eastern,KGRR,2016-10-20 06:53:00,55.0,,83.0,30.1,10.0,North,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-277280,MapQuest,201.0,2,2016-11-07 18:42:55,2016-11-07 19:12:14,29.744677000000003,-95.40973699999999,,,0.0,Accident on Huldy St near Fairview St.,2398.0,Huldy St,R,Houston,Harris,TX,77019-6522,US,US/Central,KMCJ,2016-11-07 18:35:00,71.6,,78.0,30.06,10.0,East,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2203212,Bing,,2,2017-11-20 18:28:59,2017-11-21 00:28:59,39.14917,-84.44711,39.15025,-84.44515,0.129,Between Edmondson Rd/Exit 6 and OH-561/Exit 6 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45209,US,US/Eastern,KLUK,2017-11-20 18:53:00,39.9,37.8,60.0,30.11,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-252308,MapQuest,201.0,2,2016-08-10 11:31:47,2016-08-10 12:01:47,40.652012,-80.054893,,,0.0,Accident on Wallace Rd both ways at Warrendale Rd.,698.0,Warrendale Rd,R,Wexford,Allegheny,PA,15090,US,US/Eastern,KBTP,2016-08-10 11:35:00,80.6,,70.0,30.2,10.0,WSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1097313,MapQuest,201.0,3,2018-06-26 18:15:28,2018-06-26 18:44:56,35.878136,-84.23735,,,12.170000076300001,Very slow traffic and right lane blocked due to accident on I-40 both ways between Exit 373 Campbell Station Rd and Exit 369 Watt Rd.,,Watt Rd,R,Knoxville,Knox,TN,37934,US,US/Eastern,KOQT,2018-06-26 17:53:00,72.0,,100.0,30.12,6.0,East,4.6,0.16,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-427948,MapQuest,201.0,2,2017-05-04 13:50:58,2017-05-04 14:20:39,40.072792,-75.15593,,,0.01,Accident on PA-309 Cheltenham Ave at 79th Ave.,2348.0,W Cheltenham Ave,L,Philadelphia,Philadelphia,PA,19150-1421,US,US/Eastern,KLOM,2017-05-04 13:55:00,60.8,,39.0,30.2,10.0,ESE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-531436,MapQuest,201.0,2,2019-03-13 09:53:22,2019-03-13 11:12:03,41.223614000000005,-96.003929,,,0.0,Accident on I-80 Westbound at Exit 450 60th St.,,I-80 E,R,Omaha,Douglas,NE,68106,US,US/Central,KMLE,2019-03-13 09:55:00,48.4,,98.0,29.43,4.0,SE,12.7,0.19,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1480339,MapQuest,201.0,2,2017-11-03 16:32:56,2017-11-03 17:17:45,27.806419,-82.638588,,,0.0,Accident on 38th Ave at US-92 4th St.,3773.0,4th St N,R,Saint Petersburg,Pinellas,FL,33704-1313,US,US/Eastern,KSPG,2017-11-03 16:53:00,79.0,,64.0,30.03,10.0,NE,10.4,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-759387,MapQuest,201.0,3,2018-11-09 12:55:08,2018-11-09 13:24:51,41.067314,-81.574211,,,0.0,Left lane blocked due to accident on I-77 Southbound at Exit 130 OH-261 Vernon Odom Blvd.,,I-77 S,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,2018-11-09 12:54:00,39.9,34.5,89.0,29.9,4.0,SW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1684500,MapQuest,201.0,2,2017-08-10 12:53:27,2017-08-10 13:23:02,38.017952,-121.894058,,,0.0,#3 lane blocked due to accident on CA-4 Eastbound at Railroad Ave.,,CA-4 E,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2017-08-10 12:53:00,78.1,,52.0,29.9,10.0,Variable,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-271875,MapQuest,201.0,2,2017-01-19 14:25:02,2017-01-19 15:24:45,30.262559999999997,-97.722153,,,0.26,Accident on 7th St between Chalmers Ave and Chicon St.,1898.0,E 7th St,L,Austin,Travis,TX,78702,US,US/Central,KATT,2017-01-19 14:51:00,68.0,,63.0,29.73,10.0,Variable,4.6,,Clear,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2011561,Bing,,2,2019-01-24 08:10:13,2019-01-24 08:39:43,37.63243,-122.43746000000002,37.628621,-122.432771,0.368,Between Sneath Ln/Exit 43A and Eastbound I-380 Acc - Accident.,,I-280 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2019-01-24 07:56:00,48.0,,74.0,30.26,10.0,SSE,3.5,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-374942,MapQuest,241.0,3,2017-03-21 05:47:17,2017-03-21 06:16:58,40.740101,-73.845428,,,0.01,Left lane blocked due to accident on I-495 Long Island Expy Eastbound near Exit 22A-E Grand Central Pkwy.,,Grand Central Pkwy W,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2017-03-21 05:51:00,45.0,41.8,48.0,29.92,10.0,NW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1346724,MapQuest,201.0,2,2018-02-24 10:03:41,2018-02-24 10:33:21,35.656620000000004,-78.477974,,,0.0,Accident on US-70 Bus at Shotwell Rd.,11865.0,US 70 Business Hwy W,L,Clayton,Johnston,NC,27520-2272,US,US/Eastern,KJNX,2018-02-24 10:00:00,68.0,,83.0,30.23,10.0,SW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-273687,MapQuest,201.0,3,2016-10-20 23:46:11,2016-10-21 00:30:48,32.689106,-96.62853199999999,,,0.01,Accident on I-20 Eastbound at Exits 479A 479B US-175.,,Hawn Fwy E,R,Dallas,Dallas,TX,75253,US,US/Central,KHQZ,2016-10-20 23:55:00,61.0,,58.0,30.28,10.0,North,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-193179,MapQuest,201.0,3,2016-07-11 19:08:18,2016-07-11 19:38:18,42.244923,-85.56028,,,0.0,Right lane blocked due to accident on I-94 Eastbound after Exit 78 Portage St.,,Portage Rd,R,Portage,Kalamazoo,MI,49002,US,US/Eastern,KAZO,2016-07-11 18:53:00,86.0,,55.0,29.95,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-254832,MapQuest,202.0,2,2016-08-30 08:10:13,2016-08-30 08:40:13,40.478462,-80.01200899999999,,,0.0,Serious accident on US-19 Perrysville Ave both ways at Watson Blvd.,3131.0,Perrysville Ave,L,Pittsburgh,Allegheny,PA,15214-2600,US,US/Eastern,KAGC,2016-08-30 07:53:00,64.0,,80.0,30.19,10.0,NNE,3.5,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-926203,MapQuest,201.0,2,2018-09-27 07:38:16,2018-09-27 08:08:02,35.438332,-97.521439,,,0.0,Accident on 26th St at Walker Ave.,500.0,SW 26th St,L,Oklahoma City,Oklahoma,OK,73109-6741,US,US/Central,KOKC,2018-09-27 07:52:00,48.9,,90.0,30.11,10.0,NNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1624925,MapQuest,201.0,2,2017-09-15 18:56:03,2017-09-15 19:25:30,35.202477,-80.824852,,,0.0,Accident on NC-16 Providence Rd near Cherokee Rd.,521.0,Providence Rd,L,Charlotte,Mecklenburg,NC,28207-1601,US,US/Eastern,KCLT,2017-09-15 18:52:00,80.1,,50.0,30.06,10.0,North,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-312534,MapQuest,201.0,3,2016-09-07 08:46:54,2016-09-07 09:16:54,47.992176,-122.181274,,,0.0,Accident on I-5 Southbound before Marine View Dr.,1799.0,E Marine View Dr,L,Everett,Snohomish,WA,98201-1943,US,US/Pacific,KPAE,2016-09-07 08:53:00,55.0,,96.0,30.15,2.0,North,3.5,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-551411,MapQuest,201.0,3,2019-03-25 07:58:32,2019-03-25 08:58:18,39.724731,-76.657166,,,0.0,Accident on I-83 Northbound at Stewartstown Rd.,,I-83 N,R,New Freedom,York,PA,17349,US,US/Eastern,KTHV,2019-03-25 07:53:00,46.0,,79.0,30.04,10.0,Calm,,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1305908,MapQuest,202.0,2,2018-02-05 20:07:05,2018-02-05 20:51:48,30.496582,-91.144005,,,0.0,Serious accident on Lorraine St at Beechwood Dr.,5253.0,Beechwood Dr,L,Baton Rouge,East Baton Rouge,LA,70805-3016,US,US/Central,KBTR,2018-02-05 19:53:00,57.9,,75.0,30.13,10.0,East,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1373123,MapQuest,201.0,2,2018-01-10 16:12:37,2018-01-10 16:42:20,36.092117,-95.975739,,,0.0,Accident on Peoria Ave at 49th Pl.,4930.0,S Peoria Ave,R,Tulsa,Tulsa,OK,74105-4623,US,US/Central,KRVS,2018-01-10 15:53:00,57.0,,57.0,29.7,10.0,South,18.4,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-90536,MapQuest,201.0,2,2016-08-17 20:01:28,2016-08-17 20:46:28,33.876095,-118.12519099999999,,,0.0,Right hand shoulder blocked due to accident on CA-91 Eastbound after Exit 16 Bellflower Blvd.,,Artesia Fwy E,R,Bellflower,Los Angeles,CA,90706,US,US/Pacific,KLGB,2016-08-17 19:53:00,73.0,,64.0,29.8,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1337642,MapQuest,201.0,2,2018-02-20 18:44:03,2018-02-20 19:13:43,32.768219,-97.302025,,,0.0,#2 lane blocked due to accident on TX-121 Westbound at Riverside Dr.,,TX-121 N,R,Fort Worth,Tarrant,TX,76111,US,US/Central,KFWD,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1252486,MapQuest,201.0,2,2018-03-11 07:09:22,2018-03-11 07:53:47,34.037537,-118.03841399999999,,,0.0,Slow lane blocked due to accident on CA-60 Westbound at Exit 11 Peck Rd.,,Peck Rd,R,South El Monte,Los Angeles,CA,91733,US,US/Pacific,KEMT,2018-03-11 08:48:00,57.2,,100.0,30.07,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-250770,MapQuest,201.0,2,2016-10-18 10:43:25,2016-10-18 11:28:11,40.085716,-75.391129,,,0.01,Accident on Gulph Rd near Dekalb Pike.,132.0,N Gulph Rd,L,King of Prussia,Montgomery,PA,19406,US,US/Eastern,KLOM,2016-10-18 10:35:00,71.6,,73.0,29.93,10.0,SSW,3.5,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-884640,MapQuest,201.0,2,2018-09-07 08:40:20,2018-09-07 09:10:05,43.072971,-87.906494,,,0.0,Accident on Buffum St at Chambers St.,398.0,E Chambers St,L,Milwaukee,Milwaukee,WI,53212-2505,US,US/Central,KMWC,2018-09-07 08:45:00,62.6,,72.0,30.3,10.0,NE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1992018,Bing,,3,2019-02-18 17:10:27,2019-02-18 17:40:14,33.618009,-117.710819,33.622861,-117.715271,0.42200000000000004,At Lake Forest/I-405 Hov Ln/Exit 92A - Accident. Lane blocked.,,I-5 N,R,Lake Forest,Orange,CA,92630,US,US/Pacific,KSNA,2019-02-18 16:53:00,50.0,,57.0,30.03,8.0,SSW,5.8,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1117029,MapQuest,201.0,3,2018-05-04 12:53:31,2018-05-04 13:23:17,43.002140000000004,-83.749329,,,0.0,Accident on I-75 Southbound at Exit 118 M-21 Corunna Rd.,,I-75 N,R,Flint,Genesee,MI,48532,US,US/Eastern,KFNT,2018-05-04 12:53:00,71.1,,51.0,29.59,10.0,SW,42.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1711909,MapQuest,201.0,3,2017-08-22 21:58:58,2017-08-22 22:43:39,38.599545,-121.441032,,,0.0,Slow lane blocked due to accident on I-80 Bus Capital City Fwy Southbound at Exits 9A 9B Exposition Blvd.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2017-08-22 21:55:00,77.0,,44.0,29.92,10.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1592722,MapQuest,201.0,2,2017-08-31 04:18:48,2017-08-31 05:18:14,32.599281,-80.766312,,,0.0,Accident on US-17 Trask Pkwy at Old Sheldon Church Rd.,889.0,Trask Pkwy,L,Seabrook,Beaufort,SC,29940,US,US/Eastern,KNBC,2017-08-31 03:56:00,73.9,,100.0,30.04,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1019748,MapQuest,201.0,2,2018-07-16 10:32:09,2018-07-16 11:32:01,36.31562,-82.355568,,,0.0,Accident on Boone St at Wilson Ave.,100.0,Wilson Ave,R,Johnson City,Washington,TN,37604-6230,US,US/Eastern,KTRI,2018-07-16 10:53:00,75.0,,90.0,30.04,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2215203,Bing,,2,2017-10-20 10:25:09,2017-10-20 16:25:09,40.71732,-73.8312,40.71589,-73.81801,0.698,At Robinson/Union/Exit 13/Exit 14 - Accident. Right lane blocked.,,Grand Central Pkwy E,R,Forest Hills,Queens,NY,11375,US,US/Eastern,KLGA,2017-10-20 10:51:00,66.9,,30.0,30.16,10.0,NW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1113957,MapQuest,201.0,2,2018-05-02 04:52:10,2018-05-02 05:36:54,36.829097999999995,-121.73301699999999,,,0.0,Accident on Elkhorn Rd near Strawberry Canyon Rd.,1401.0,Elkhorn Rd,L,Royal Oaks,Santa Cruz,CA,95076-9237,US,US/Pacific,KWVI,2018-05-02 04:53:00,51.1,,83.0,29.94,8.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-396506,MapQuest,201.0,2,2017-03-31 18:21:06,2017-03-31 18:50:34,47.630966,-122.188461,,,0.01,Right lane blocked due to accident on WA-520 Westbound before I-405.,,I-405 S,R,Bellevue,King,WA,98004,US,US/Pacific,KBFI,2017-03-31 17:53:00,55.0,,55.0,30.28,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-778429,MapQuest,241.0,3,2018-11-17 10:29:40,2018-11-17 10:59:18,39.929893,-86.268211,,,0.0,Lane blocked due to accident on I-465 Eastbound at Exit 25 I-865.,,I-865 E,R,Zionsville,Boone,IN,46077,US,US/Eastern,KTYQ,2018-11-17 10:35:00,34.7,28.8,90.0,30.26,5.0,SSE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1044357,MapQuest,201.0,3,2018-07-28 14:45:11,2018-07-28 15:14:55,30.484528000000005,-91.08631899999999,,,0.0,Accident on LA-37 Greenwell Springs Rd at Courtland Dr.,9300.0,Greenwell Springs Rd,R,Baton Rouge,East Baton Rouge,LA,70814-2909,US,US/Central,KBTR,2018-07-28 14:53:00,93.0,,47.0,29.98,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-142994,MapQuest,241.0,3,2016-07-05 22:34:03,2016-07-05 23:19:03,25.785895999999997,-80.191856,,,0.0,Two center lane blocked due to accident on I-395 Westbound at Exit 2A 12th St.,86.0,NE 12th St,R,Miami,Miami-Dade,FL,33132,US,US/Eastern,KMIA,2016-07-05 22:53:00,84.0,,72.0,30.16,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-585344,MapQuest,201.0,2,2019-02-07 07:03:50,2019-02-07 08:03:37,43.133942,-88.032593,,,0.0,Accident on Mill Rd at Fond Du Lac Ave.,9696.0,W Fond du Lac Ave,R,Milwaukee,Milwaukee,WI,53225-1618,US,US/Central,KMWC,2019-02-07 06:55:00,32.0,28.7,93.0,29.86,4.0,NNE,3.5,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-776002,MapQuest,241.0,3,2018-11-16 08:35:01,2018-11-16 09:04:31,38.791903999999995,-77.17572,,,0.0,Lane blocked and left hand shoulder blocked due to accident on I-495 Capital Beltway Southbound at I-495 Capital Beltway Exit 57 / I-395 Exits 1A 1B / I-95 Capital Beltway Exit 170A.,,Capital Beltway N,R,Springfield,Fairfax County,VA,22150,US,US/Eastern,KDAA,2018-11-16 08:56:00,42.6,39.0,78.0,29.89,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-548585,MapQuest,201.0,2,2019-03-22 08:47:06,2019-03-22 10:01:43,42.360683,-88.000847,,,0.0,Accident on US-45 at CR-A22 Washington St.,35220.0,N US Highway 45,R,Warren,Lake,IL,60030,US,US/Central,KUGN,2019-03-22 08:55:00,39.0,34.8,65.0,30.07,10.0,NNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2057862,Bing,,2,2018-10-06 00:44:56,2018-10-06 04:44:56,46.169506,-123.726077,46.165625,-123.745515,0.968,At US-101/Astoria Brg/OR Coast Hwy - Accident.,39825.0, Highway 30,R,Astoria,Clatsop,OR,97103-8146,US,US/Pacific,KAST,2018-10-06 00:55:00,54.0,,97.0,29.86,9.0,NE,13.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-443882,MapQuest,201.0,3,2017-05-19 13:56:47,2017-05-19 14:56:36,33.721989,-81.567627,,,0.00999999977648,Accident on I-20 Westbound at Exit 29 Wire Rd.,,I-20 E,R,Aiken,Aiken,SC,29805,US,US/Eastern,KAIK,2017-05-19 13:55:00,82.4,,45.0,30.14,10.0,East,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1674191,MapQuest,201.0,3,2017-08-06 15:01:36,2017-08-06 16:01:22,34.145804999999996,-81.23786199999999,,,7.900000095369999,Accident on I-26 Westbound between Exits 101A 101B US-76 Broad River Rd and Exit 97 US-176 Broad River Rd.,,James F Byrnes Expy E,R,Irmo,Richland,SC,29063,US,US/Eastern,KFDW,2017-08-06 14:55:00,87.8,,49.0,30.06,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1215597,MapQuest,201.0,2,2018-04-22 11:36:34,2018-04-22 12:06:18,35.890675,-78.627441,,,0.0,Accident on Exposition Pl at Falls of Neuse Rd.,,Falls of Neuse Rd,R,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,2018-04-22 11:51:00,66.9,,47.0,30.37,10.0,Variable,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1282117,MapQuest,201.0,3,2018-03-24 13:08:22,2018-03-24 13:38:06,37.994461,-122.06988500000001,,,0.0,Accident on I-680 Eastbound at Exit 53 CA-4.,,I-680 S,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2018-03-24 12:53:00,57.9,,47.0,30.03,10.0,WSW,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1960103,Bing,,2,2017-07-25 09:15:02,2017-07-25 15:15:02,38.88828,-77.1143,38.88535,-77.11888,0.319,At VA-120/Glebe Rd/NB Exit 71 - Accident.,,N Utah St,R,Arlington,Arlington,VA,22201,US,US/Eastern,KDCA,2017-07-25 08:52:00,73.9,,59.0,30.07,10.0,NNW,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1245738,MapQuest,201.0,2,2018-03-07 07:15:39,2018-03-07 08:14:53,39.498936,-76.17178299999999,,,1.4199999570800002,Accident on US-40 Philadelphia Blvd between Edmund St and Carol Ave.,694.0,S Philadelphia Blvd,R,Aberdeen,Harford,MD,21001-3625,US,US/Eastern,KAPG,2018-03-07 06:55:00,33.8,27.7,93.0,29.74,1.0,NNE,6.9,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2190856,Bing,,2,2017-12-18 17:25:20,2017-12-18 23:25:20,39.13151,-76.64291999999999,39.12393,-76.63974,0.551,At MD-3-BR/New Cut Rd/Exit 12 - Accident.,,I-97 S,R,Glen Burnie,Anne Arundel,MD,21061,US,US/Eastern,KBWI,2017-12-18 17:54:00,48.9,,61.0,30.0,10.0,ESE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-93980,MapQuest,241.0,2,2016-08-31 10:29:02,2016-08-31 11:09:00,34.125519,-118.228729,,,0.0,#1 lane blocked due to accident on CA-2 Southbound at Exits 15A 15B York Blvd.,4126.0,York Blvd,R,Los Angeles,Los Angeles,CA,90065-4623,US,US/Pacific,KCQT,2016-08-31 10:47:00,81.0,,62.0,29.86,6.0,North,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1696099,MapQuest,201.0,3,2017-08-16 22:13:49,2017-08-16 22:43:25,36.111076000000004,-86.771103,,,0.0,Accident on I-65 Northbound at TN-155 Thompson Ln.,,I-65 N,R,Nashville,Davidson,TN,37204,US,US/Central,KBNA,2017-08-16 21:53:00,77.0,,90.0,30.0,10.0,South,6.9,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1463295,MapQuest,201.0,2,2017-12-23 07:50:33,2017-12-23 08:21:00,35.101711,-106.532921,,,0.0,Accident on Indian School Rd at Eubank Blvd.,,Eubank Blvd NE,R,Albuquerque,Bernalillo,NM,87112,US,US/Mountain,KABQ,2017-12-23 07:52:00,24.1,19.7,51.0,30.31,10.0,East,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
